"M5","SAN SIRO STADIO___BIGNAMI","MONUMENTALE","10","45.4874900006087","9.17194683918035","MONUMENTALE"
"M5","SAN SIRO STADIO___BIGNAMI","GARIBALDI FS","11","45.4848147763397","9.17979312440481","GARIBALDI FS"
"M5","SAN SIRO STADIO___BIGNAMI","ISOLA","12","45.4836397010296","9.18674240788565","ISOLA"
"M5","SAN SIRO STADIO___BIGNAMI","ZARA","13","45.4876083010289","9.19126340788434","ZARA"
"M5","SAN SIRO STADIO___BIGNAMI","MARCHE","14","45.4926644010284","9.19260110788448","MARCHE"
"M5","SAN SIRO STADIO___BIGNAMI","ISTRIA","15","45.4961456010279","9.19482360788404","ISTRIA"
"M5","SAN SIRO STADIO___BIGNAMI","CA GRANDA","16","45.5016262010272","9.19792000788352","CA GRANDA"
"M5","SAN SIRO STADIO___BIGNAMI","BICOCCA","17","45.5072425010265","9.20111030788298","BICOCCA"
"M5","SAN SIRO STADIO___BIGNAMI","PONALE","18","45.5147339010255","9.20536990788226","PONALE"
"M5","SAN SIRO STADIO___BIGNAMI","BIGNAMI","19","45.5219945010245","9.20947360788156","BIGNAMI"
"M5","BIGNAMI___SAN SIRO STADIO","BIGNAMI","1","45.5267842010239","9.21218050788111","BIGNAMI"
"M5","BIGNAMI___SAN SIRO STADIO","PONALE","2","45.5267842010239","9.21218050788111","PONALE"
"M5","BIGNAMI___SAN SIRO STADIO","BICOCCA","3","45.5219945010245","9.20947360788156","BICOCCA"
"M5","BIGNAMI___SAN SIRO STADIO","CA GRANDA","4","45.5147339010255","9.20536990788226","CA GRANDA"
"M5","BIGNAMI___SAN SIRO STADIO","ISTRIA","5","45.5072425010265","9.20111030788298","ISTRIA"
"M5","BIGNAMI___SAN SIRO STADIO","MARCHE","6","45.5016262010272","9.19792000788352","MARCHE"
"M5","BIGNAMI___SAN SIRO STADIO","ZARA","7","45.4961456010279","9.19482360788404","ZARA"
"M5","BIGNAMI___SAN SIRO STADIO","ISOLA","8","45.4926644010284","9.19260110788448","ISOLA"
"M5","BIGNAMI___SAN SIRO STADIO","GARIBALDI FS","9","45.4876083010289","9.19126340788434","GARIBALDI FS"
"M5","BIGNAMI___SAN SIRO STADIO","MONUMENTALE","10","45.4836397010296","9.18674240788565","MONUMENTALE"
"M5","BIGNAMI___SAN SIRO STADIO","CENISIO","11","45.4848147763397","9.17979312440481","CENISIO"
"M5","BIGNAMI___SAN SIRO STADIO","GERUSALEMME","12","45.4874900006087","9.17194683918035","GERUSALEMME"
"M5","BIGNAMI___SAN SIRO STADIO","DOMODOSSOLA","13","45.4845217522064","9.16677778724863","DOMODOSSOLA"
"M5","BIGNAMI___SAN SIRO STADIO","TRE TORRI","14","45.4816190261232","9.16226040292661","TRE TORRI"
"M5","BIGNAMI___SAN SIRO STADIO","PORTELLO","15","45.478140184674","9.15667532734001","PORTELLO"
"M5","BIGNAMI___SAN SIRO STADIO","LOTTO M5","16","45.4807995479255","9.15149944089912","LOTTO M5"
"M5","BIGNAMI___SAN SIRO STADIO","SEGESTA","17","45.4797818727906","9.14366872151745","SEGESTA"
"M5","BIGNAMI___SAN SIRO STADIO","SAN SIRO IPPODROMO","18","45.4763587387451","9.13789399368297","SAN SIRO IPPODROMO"
"M5","BIGNAMI___SAN SIRO STADIO","SAN SIRO STADIO","19","45.4762089724848","9.12901244641325","SAN SIRO STADIO"
